,tl_x,tl_y,br_x,br_y,t
347,363.6562194824219,388.46856689453125,428.9395446777344,426.48919677734375,56.199999999999996
348,356.7418212890625,388.4666442871094,427.7630615234375,427.0807189941406,56.233333333333334
349,350.6956481933594,389.6046447753906,422.3898620605469,426.5369567871094,56.266666666666666
350,344.13751220703125,393.43829345703125,418.60626220703125,428.16009521484375,56.3
351,331.1397705078125,384.5621032714844,407.997802734375,432.7008361816406,56.43333333333333
352,329.07562255859375,386.41290283203125,403.5804443359375,434.12994384765625,56.46666666666667
353,326.92431640625,387.12054443359375,400.90899658203125,433.49688720703125,56.5
354,324.4963684082031,384.9066162109375,400.0127868652344,433.5416259765625,56.53333333333333
355,324.4999694824219,383.7000732421875,401.6555480957031,432.65362548828125,56.56666666666666
356,246.8759307861328,141.67019653320312,287.357177734375,170.11444091796875,65.9
357,252.06800842285156,136.346435546875,290.849609375,165.2054443359375,65.93333333333334
358,260.5181884765625,133.06141662597656,299.26983642578125,161.82386779785156,65.96666666666667
359,270.7936706542969,128.712890625,310.5975036621094,159.25894165039062,66.0
360,278.63543701171875,125.98344421386719,317.68572998046875,153.3944549560547,66.03333333333333
361,285.7102355957031,119.44023132324219,330.6934509277344,156.28187561035156,66.06666666666666
362,330.43865966796875,110.47511291503906,370.95050048828125,138.98684692382812,66.2
363,334.454345703125,103.4383316040039,382.236083984375,138.5313262939453,66.23333333333333
364,345.1888427734375,99.00444030761719,389.55181884765625,134.2154541015625,66.26666666666667
365,353.3493347167969,98.44666290283203,398.5090637207031,129.09420776367188,66.3
366,365.5683288574219,99.5687255859375,411.9382629394531,127.54812622070312,66.33333333333333
367,370.5303039550781,97.98748779296875,419.8215637207031,127.05302429199219,66.36666666666666
368,406.13800048828125,96.54913330078125,450.864990234375,125.29747009277344,66.5
369,413.0879821777344,94.74264526367188,458.2256164550781,124.59803771972656,66.53333333333333
370,420.0787048339844,96.0384750366211,462.1742248535156,124.23807525634766,66.56666666666666
371,426.3894348144531,96.68849182128906,466.9489440917969,124.83248901367188,66.6
372,432.390869140625,97.51702880859375,470.89837646484375,125.29359436035156,66.63333333333333
373,436.83538818359375,98.48421478271484,474.25421142578125,125.87165069580078,66.66666666666667
374,446.7708435058594,101.0384292602539,482.8851623535156,131.1742401123047,66.76666666666667
375,449.65887451171875,103.22869873046875,489.82568359375,134.64649963378906,66.83333333333333
376,451.1956787109375,107.604736328125,488.83685302734375,136.18211364746094,66.86666666666666
377,451.3856201171875,107.7356948852539,491.53375244140625,137.6213836669922,66.9
378,451.8735046386719,107.85734558105469,492.6954040527344,138.66368103027344,66.93333333333334
379,452.05908203125,108.6781005859375,492.484130859375,139.20753479003906,66.96666666666667
380,442.6519470214844,111.79330444335938,486.8731384277344,142.65982055664062,67.13333333333333
381,439.8519592285156,111.29519653320312,485.5354309082031,140.32467651367188,67.16666666666667
382,439.51910400390625,111.58027648925781,480.39776611328125,136.24954223632812,67.2
383,440.5606689453125,110.62113952636719,476.50537109375,134.4990692138672,67.23333333333333
384,433.5663146972656,110.16417694091797,472.8101501464844,134.8404998779297,67.26666666666667
385,411.59869384765625,101.4619140625,448.699951171875,124.8905029296875,67.43333333333334
386,405.9562072753906,99.26152038574219,447.3387145996094,122.56886291503906,67.46666666666667
387,402.5332946777344,95.68584442138672,444.5018615722656,117.5196762084961,67.5
388,398.3218078613281,92.87785339355469,438.0017395019531,114.47819519042969,67.53333333333333
389,394.0564270019531,90.7598876953125,432.0746154785156,112.28045654296875,67.56666666666666
390,368.9703369140625,69.78185272216797,403.0635986328125,92.66327667236328,67.73333333333333
391,365.27886962890625,64.92228698730469,400.333740234375,90.08259582519531,67.76666666666667
392,360.7459716796875,63.42906951904297,396.49884033203125,86.79320526123047,67.8
393,350.94500732421875,61.215087890625,391.451904296875,84.65203857421875,67.83333333333333
394,343.6129455566406,58.32869338989258,386.7146911621094,84.22914123535156,67.86666666666666
395,316.4396667480469,53.17894744873047,358.0464172363281,82.02948760986328,68.03333333333333
396,312.0064697265625,56.52235412597656,350.2548828125,82.5291748046875,68.06666666666666
397,308.10321044921875,59.345741271972656,344.63140869140625,85.63152313232422,68.1
398,302.33465576171875,62.04156494140625,338.113037109375,90.24508666992188,68.13333333333333
399,295.7042236328125,65.12622833251953,334.38140869140625,95.66118621826172,68.16666666666667
400,290.0983581542969,74.25144958496094,323.9673156738281,99.38485717773438,68.2
401,261.8193664550781,105.81328582763672,296.6631774902344,139.78829956054688,68.33333333333333
402,256.3936462402344,112.81202697753906,295.7101135253906,151.14378356933594,68.36666666666666
403,190.00250244140625,387.43115234375,246.04241943359375,422.25311279296875,69.06666666666666
404,190.0745086669922,376.7828063964844,246.34593200683594,418.1284484863281,69.1
405,188.15829467773438,367.7460021972656,247.51687622070312,414.9093322753906,69.13333333333333
406,190.62652587890625,364.78173828125,248.65975952148438,413.2470703125,69.16666666666667
407,193.58067321777344,361.10369873046875,252.5541229248047,409.0306396484375,69.2
408,206.35186767578125,358.61798095703125,260.8647155761719,400.2041015625,69.26666666666667
409,210.577392578125,355.52935791015625,264.3179931640625,398.345703125,69.3
410,215.4031982421875,356.5609130859375,272.2200622558594,396.79815673828125,69.33333333333333
411,539.8319091796875,366.8168640136719,590.729736328125,392.7982482910156,78.2
412,540.220947265625,367.10797119140625,590.447021484375,393.53387451171875,78.23333333333333
413,540.1140747070312,367.2497863769531,594.8268432617188,393.7928771972656,78.73333333333333
414,540.150390625,364.9844055175781,595.3912353515625,393.9052429199219,78.76666666666667
415,565.8899536132812,316.6976318359375,638.8235473632812,364.01611328125,83.6
416,440.6855773925781,305.3846740722656,485.7796936035156,337.4229431152344,87.3
417,435.11505126953125,305.9270324707031,479.6207275390625,338.4029235839844,87.33333333333333
418,430.12261962890625,307.4732971191406,473.2470703125,338.5066223144531,87.36666666666666
419,415.7628479003906,305.2583923339844,461.4437561035156,335.1851501464844,87.43333333333334
420,123.75894165039062,366.84698486328125,211.58566284179688,409.65533447265625,88.46666666666667
421,117.69497680664062,367.36041259765625,208.35739135742188,409.15966796875,88.5
422,111.97334289550781,368.435302734375,206.3617401123047,410.2806396484375,88.53333333333333
423,108.31370544433594,363.45196533203125,201.41041564941406,410.9056396484375,88.56666666666666
424,102.11555480957031,363.0111389160156,198.07774353027344,409.4604797363281,88.6
425,0.0,0.0,75.12459564208984,82.1059341430664,89.63333333333333
426,0.0,0.0,75.90069580078125,76.0628662109375,89.66666666666667
427,0.05435943603515625,0.0,75.87356567382812,69.97120666503906,89.7
428,0.0,0.0,75.9205322265625,66.81681060791016,89.73333333333333
429,0.0,0.0,76.37532043457031,63.48198318481445,89.76666666666667
430,0.0,0.0,77.39639282226562,63.270259857177734,89.8
431,0.0,0.0,79.51835632324219,65.32272338867188,89.83333333333333
432,0.0,0.0,79.57627868652344,69.55728912353516,89.86666666666666
433,0.0,0.0,79.92103576660156,72.78907775878906,89.9
434,0.0,0.0,82.15169525146484,78.11160278320312,89.93333333333334
435,0.0,0.0,84.18346405029297,87.32998657226562,89.96666666666667
436,0.0,0.0,88.45933532714844,95.56517028808594,90.0
437,0.0,0.048229217529296875,90.97250366210938,108.04341125488281,90.03333333333333
438,0.0,0.8742599487304688,94.26119232177734,115.00798034667969,90.06666666666666
439,0.0,7.654792785644531,96.06599426269531,117.07866668701172,90.1
440,205.4361572265625,222.33509826660156,289.8106384277344,272.7099609375,90.93333333333334
441,206.54116821289062,225.0361328125,290.34014892578125,277.8944091796875,91.0
442,212.39447021484375,223.8135223388672,290.15460205078125,281.7881774902344,91.03333333333333
443,203.49847412109375,219.57675170898438,294.1857604980469,284.2504577636719,91.06666666666666
444,203.28245544433594,223.2620391845703,293.84808349609375,284.0236511230469,91.1
445,214.50201416015625,228.64572143554688,287.0911560058594,283.6249084472656,91.16666666666667
446,210.2803497314453,233.2847900390625,285.37017822265625,285.40643310546875,91.2
447,209.32655334472656,235.74578857421875,280.53411865234375,285.83270263671875,91.23333333333333
448,209.3661651611328,235.353515625,279.2697448730469,286.13031005859375,91.26666666666667
449,205.8092041015625,236.87374877929688,278.5248107910156,287.3402404785156,91.3
450,203.2390594482422,236.23350524902344,272.1130065917969,285.082275390625,91.33333333333333
451,193.94200134277344,231.78945922851562,257.16693115234375,272.8170166015625,91.53333333333333
452,194.88006591796875,229.3956756591797,255.60147094726562,272.61700439453125,91.56666666666666
453,194.907958984375,226.82545471191406,253.20062255859375,267.9138488769531,91.6
454,192.2449951171875,227.27529907226562,249.38671875,259.3384094238281,91.7
455,192.07823181152344,227.16729736328125,248.42140197753906,256.8022766113281,91.73333333333333
456,188.13198852539062,219.49404907226562,242.90380859375,254.88052368164062,91.8
457,187.37332153320312,215.04736328125,239.84698486328125,253.693603515625,91.83333333333333
458,187.35394287109375,214.66323852539062,238.99310302734375,251.96566772460938,91.86666666666666
459,202.010498046875,197.38890075683594,240.57049560546875,227.4029083251953,92.23333333333333
460,213.27407836914062,191.37240600585938,251.94723510742188,220.497314453125,92.43333333333334
461,214.60964965820312,189.8616485595703,252.57168579101562,218.80018615722656,92.46666666666667
462,216.9591064453125,188.3699951171875,255.47601318359375,219.00765991210938,92.5
463,218.38980102539062,188.0015106201172,256.921630859375,219.8389434814453,92.53333333333333
464,285.9652099609375,377.25311279296875,343.41912841796875,418.37164306640625,94.26666666666667
465,276.322509765625,376.31732177734375,339.1015625,422.32989501953125,94.36666666666666
466,270.14239501953125,374.7726135253906,339.5743408203125,428.2218933105469,94.46666666666667
467,270.3338928222656,375.0112609863281,332.2158508300781,428.6798400878906,94.5
468,268.7143249511719,377.5124206542969,336.2527770996094,430.6280212402344,94.66666666666667
469,269.5238952636719,374.6477355957031,338.6595764160156,431.4506530761719,94.7
470,271.49273681640625,367.1726379394531,344.783203125,427.0943908691406,94.73333333333333
471,274.258544921875,367.0650939941406,346.06988525390625,426.1047668457031,94.76666666666667
472,274.0673828125,365.8726501464844,340.48663330078125,427.3789978027344,94.8
473,276.70904541015625,372.1077880859375,339.70391845703125,433.11102294921875,94.9
474,274.5653991699219,373.208251953125,342.3749084472656,436.511474609375,94.93333333333334
475,270.5825500488281,376.8757019042969,357.8604431152344,440.5742492675781,95.06666666666666
476,285.0781555175781,378.04852294921875,357.0445251464844,440.18841552734375,95.16666666666667
477,288.56317138671875,380.8963928222656,351.5682373046875,444.7718200683594,95.2
478,290.4829406738281,384.6820983886719,353.4237365722656,444.8927917480469,95.23333333333333
479,290.2278137207031,381.9033508300781,356.4408264160156,445.5679626464844,95.26666666666667
480,291.372314453125,379.24652099609375,356.723388671875,445.0169677734375,95.3
481,292.6365966796875,377.2744140625,363.52008056640625,445.3548583984375,95.33333333333333
482,294.84674072265625,384.5932312011719,368.18023681640625,450.3693542480469,95.43333333333334
483,292.5149841308594,383.12103271484375,364.2212829589844,447.772216796875,95.46666666666667
484,291.15875244140625,381.91510009765625,359.49627685546875,446.94708251953125,95.5
485,290.79473876953125,382.7367248535156,360.99969482421875,446.2677917480469,95.53333333333333
486,290.5805358886719,383.46533203125,363.1740417480469,446.73492431640625,95.56666666666666
487,290.260986328125,383.4010009765625,364.25872802734375,447.15606689453125,95.6
488,292.20428466796875,382.4771423339844,370.6201171875,449.8671569824219,95.63333333333333
489,292.2510070800781,382.129150390625,370.9201354980469,450.30682373046875,95.66666666666667
490,292.1062927246094,380.7954406738281,367.8451232910156,449.0843811035156,95.7
491,292.3660888671875,381.1215515136719,368.80316162109375,449.2117614746094,95.73333333333333
492,291.5255432128906,382.78863525390625,365.2533264160156,447.87481689453125,95.76666666666667
493,290.79815673828125,382.714111328125,364.1302490234375,447.46319580078125,95.8
494,290.86834716796875,383.28924560546875,364.7420654296875,447.75653076171875,95.83333333333333
495,290.2028503417969,382.90325927734375,362.5106506347656,447.8070068359375,95.86666666666666
496,290.6595458984375,382.9967041015625,363.158447265625,447.802490234375,95.9
497,292.50396728515625,382.1717834472656,368.66058349609375,448.3989562988281,95.93333333333334
498,292.69732666015625,381.2011413574219,373.01080322265625,450.1416320800781,95.96666666666667
499,293.38214111328125,381.6167297363281,370.4056396484375,450.1978454589844,96.0
500,293.25811767578125,381.5994873046875,369.427001953125,450.24188232421875,96.03333333333333
501,291.76123046875,382.59619140625,362.7384033203125,446.633544921875,96.06666666666666
502,291.76348876953125,382.4720458984375,361.4930419921875,446.3287353515625,96.1
503,291.0451965332031,381.97711181640625,360.8067932128906,446.88885498046875,96.13333333333333
504,291.10882568359375,381.9368896484375,360.58636474609375,446.84527587890625,96.16666666666667
505,291.81243896484375,382.282470703125,360.90411376953125,446.4742431640625,96.2
506,292.11163330078125,381.8904724121094,362.5452880859375,446.6260070800781,96.23333333333333
507,293.3694763183594,381.9561767578125,368.5488586425781,448.574951171875,96.26666666666667
508,293.2929382324219,381.8372802734375,368.6904602050781,448.69561767578125,96.3
509,293.4075622558594,381.9005126953125,368.7930603027344,448.71826171875,96.33333333333333
510,292.23980712890625,382.28863525390625,362.79302978515625,446.8341064453125,96.36666666666666
511,291.2714538574219,382.3906555175781,359.7105407714844,446.6590881347656,96.4
512,291.3775939941406,382.4651794433594,359.4604797363281,446.5621032714844,96.43333333333334
513,291.4676818847656,382.541259765625,359.6512145996094,446.6351318359375,96.46666666666667
514,291.4825439453125,382.53765869140625,359.67236328125,446.67950439453125,96.5
515,292.2713928222656,382.8818054199219,361.8590393066406,446.8841247558594,96.53333333333333
516,293.62030029296875,382.28900146484375,369.24932861328125,449.48138427734375,96.56666666666666
517,293.5200500488281,382.2506408691406,369.2536315917969,449.2925109863281,96.6
518,293.34039306640625,382.12677001953125,369.25146484375,449.19134521484375,96.63333333333333
519,293.2192077636719,382.0775451660156,368.8619689941406,448.9814758300781,96.66666666666667
520,291.31488037109375,382.2305908203125,360.08758544921875,446.697998046875,96.7
521,291.2994079589844,382.2242431640625,359.8763122558594,446.68603515625,96.73333333333333
522,291.2912902832031,382.2244873046875,359.8688659667969,446.664306640625,96.76666666666667
523,291.26422119140625,382.7496337890625,360.3677978515625,447.19036865234375,96.8
524,291.4801940917969,382.4308166503906,361.5631408691406,447.4128723144531,96.83333333333333
525,293.26922607421875,382.18316650390625,369.5799560546875,449.67816162109375,96.86666666666666
526,293.5827941894531,382.42327880859375,369.7944030761719,449.84649658203125,96.9
527,293.4970703125,382.349853515625,370.08148193359375,449.90875244140625,96.93333333333334
528,293.5028076171875,382.409423828125,370.256103515625,449.80010986328125,96.96666666666667
529,291.3670654296875,382.4915466308594,361.36090087890625,447.1299743652344,97.0
530,291.41436767578125,382.58856201171875,361.0423583984375,447.177001953125,97.03333333333333
531,291.3876647949219,382.6741943359375,361.1507873535156,447.17022705078125,97.06666666666666
532,291.3914489746094,382.65606689453125,361.1720886230469,447.18115234375,97.1
533,291.4815673828125,382.7491760253906,362.14141845703125,447.4592590332031,97.13333333333333
534,293.1629638671875,382.05950927734375,369.28631591796875,449.5750732421875,97.16666666666667
535,293.0857849121094,382.17041015625,369.3406066894531,450.4573974609375,97.2
536,292.9375,382.11669921875,369.2874755859375,450.37518310546875,97.23333333333333
537,292.98321533203125,382.2296142578125,369.34637451171875,450.4825439453125,97.26666666666667
538,290.84039306640625,382.13092041015625,362.0260009765625,447.38201904296875,97.3
539,290.80963134765625,381.8831481933594,361.94073486328125,447.6980895996094,97.33333333333333
540,290.84136962890625,382.613037109375,362.071044921875,447.67474365234375,97.36666666666666
541,290.7891845703125,382.5368957519531,362.3128662109375,447.6855773925781,97.4
542,290.8928527832031,382.69671630859375,361.7043762207031,447.5794677734375,97.43333333333334
543,292.9888000488281,382.4228515625,369.4580993652344,449.1844482421875,97.46666666666667
544,293.14013671875,383.0354919433594,369.62615966796875,449.1529235839844,97.5
545,292.68896484375,384.5137634277344,364.30096435546875,447.8139953613281,97.6
546,291.90301513671875,383.2360534667969,363.0313720703125,448.0961608886719,97.63333333333333
547,291.8507385253906,383.1466369628906,362.5849304199219,448.0891418457031,97.66666666666667
548,291.5597229003906,382.9306640625,362.9498596191406,448.19512939453125,97.7
549,291.658447265625,383.96875,363.0146484375,448.20330810546875,97.73333333333333
550,292.1127624511719,384.8929748535156,366.0823669433594,447.7657165527344,97.9
551,291.89404296875,386.439453125,364.18341064453125,446.94134521484375,97.93333333333334
552,289.5889892578125,387.562255859375,362.5416259765625,447.064208984375,97.96666666666667
553,284.4433898925781,391.9899597167969,359.9356994628906,445.3930969238281,98.0
554,272.6813659667969,387.41253662109375,356.2543640136719,443.91943359375,98.03333333333333
555,275.4787902832031,388.4228210449219,357.2803649902344,445.0312805175781,98.06666666666666
556,279.9948425292969,401.2019348144531,355.4914245605469,446.0259704589844,98.1
557,278.1777038574219,404.0225830078125,351.4958801269531,447.89898681640625,98.13333333333333
558,270.4461975097656,405.53533935546875,353.9192810058594,448.4781494140625,98.16666666666667
559,261.63922119140625,402.99493408203125,352.87445068359375,449.36981201171875,98.2
560,255.6228790283203,403.4010009765625,352.37908935546875,449.35162353515625,98.23333333333333
561,258.84832763671875,408.1351013183594,350.97723388671875,448.6800231933594,98.26666666666667
562,255.461181640625,408.20013427734375,351.88360595703125,449.26776123046875,98.3
563,254.13917541503906,407.6665344238281,350.85888671875,449.1573181152344,98.33333333333333
564,254.0543975830078,407.4651794433594,352.0345764160156,449.1237487792969,98.36666666666666
565,250.76861572265625,407.08270263671875,354.79595947265625,449.7755126953125,98.4
566,250.72772216796875,406.563232421875,354.63330078125,449.83062744140625,98.43333333333334
567,250.67486572265625,407.2013854980469,354.503662109375,449.8809509277344,98.46666666666667
568,250.6641082763672,407.3500061035156,354.2681884765625,449.7204895019531,98.5
569,250.677490234375,407.22540283203125,353.878173828125,449.6417236328125,98.53333333333333
570,250.62008666992188,407.2001953125,353.8898620605469,449.6376953125,98.56666666666666
571,250.623291015625,407.1612243652344,353.7056884765625,449.6272277832031,98.6
572,250.59625244140625,407.2001647949219,353.62091064453125,449.6971130371094,98.63333333333333
573,250.80067443847656,406.98284912109375,353.8670349121094,449.68084716796875,98.66666666666667
574,250.7517852783203,406.7984313964844,355.0648498535156,449.9905090332031,98.7
575,251.02951049804688,406.8397216796875,355.0892639160156,450.01739501953125,98.73333333333333
576,250.85757446289062,406.8807373046875,355.0734558105469,450.0897216796875,98.76666666666667
577,250.63223266601562,407.9061279296875,355.3721008300781,449.96124267578125,98.8
578,250.14871215820312,407.1572265625,354.4559020996094,449.925048828125,98.83333333333333
579,250.24131774902344,407.163330078125,353.40594482421875,449.56036376953125,98.86666666666666
580,250.179931640625,407.2439270019531,353.59906005859375,449.6940002441406,98.9
581,250.3894805908203,407.4443664550781,353.8695068359375,449.9095153808594,98.93333333333334
582,250.5384063720703,406.9348449707031,354.30230712890625,450.0914001464844,98.96666666666667
583,250.5808563232422,406.6897277832031,355.06866455078125,450.6472473144531,99.0
584,250.41452026367188,406.58734130859375,355.0351867675781,450.661376953125,99.03333333333333
585,250.17413330078125,406.27947998046875,354.66290283203125,450.59112548828125,99.06666666666666
586,250.2063446044922,406.1077880859375,354.72076416015625,450.52789306640625,99.1
587,250.0960693359375,406.0664367675781,354.68585205078125,450.3744201660156,99.13333333333333
588,249.95816040039062,406.1159973144531,354.7120666503906,450.2729797363281,99.16666666666667
589,249.14610290527344,406.6529541015625,354.6225891113281,450.63372802734375,99.2
590,249.196533203125,406.63616943359375,354.4888916015625,450.66522216796875,99.23333333333333
591,249.2419891357422,406.55548095703125,354.3795471191406,450.73846435546875,99.26666666666667
592,249.1748046875,406.7240295410156,355.42559814453125,451.2247009277344,99.3
593,249.2142333984375,406.5494689941406,355.52117919921875,451.0211486816406,99.33333333333333
594,249.0369873046875,406.3629150390625,355.479248046875,451.21923828125,99.36666666666666
595,249.06166076660156,406.1963195800781,355.892578125,451.1643371582031,99.4
596,249.33631896972656,406.0936584472656,355.2523498535156,450.7090759277344,99.43333333333334
597,249.30514526367188,405.8948669433594,355.6282043457031,450.6333312988281,99.46666666666667
598,249.28688049316406,405.7178649902344,355.69158935546875,450.5372009277344,99.5
599,249.24111938476562,405.673828125,355.6960144042969,450.53961181640625,99.53333333333333
600,249.32427978515625,405.3790283203125,355.57672119140625,450.67425537109375,99.56666666666666
601,249.88287353515625,406.6748962402344,354.469970703125,450.5042419433594,99.6
602,249.89097595214844,406.5354309082031,354.66162109375,450.3804016113281,99.63333333333333
603,249.875,406.2784729003906,354.84124755859375,450.4024963378906,99.66666666666667
604,249.18519592285156,405.7156982421875,355.81048583984375,450.9693603515625,99.7
605,249.2938690185547,405.4728088378906,355.42474365234375,450.5514831542969,99.73333333333333
606,249.12013244628906,405.5487060546875,355.2846374511719,450.43499755859375,99.76666666666667
607,249.09469604492188,405.17608642578125,355.1463928222656,450.2884521484375,99.8
608,249.03172302246094,405.2386169433594,354.95074462890625,450.3735656738281,99.83333333333333
609,249.04856872558594,405.0176696777344,354.878173828125,450.3787536621094,99.86666666666666
610,249.35693359375,404.86761474609375,355.7900390625,450.85943603515625,99.9
611,249.3748321533203,404.98468017578125,355.88421630859375,450.787353515625,99.93333333333334
612,249.35958862304688,404.9148864746094,355.9117126464844,450.7676696777344,99.96666666666667
613,249.51861572265625,406.74322509765625,354.4173583984375,450.14361572265625,100.0
614,249.1158447265625,405.49029541015625,355.15032958984375,450.56414794921875,100.03333333333333
615,249.16465759277344,405.6943054199219,354.941162109375,450.2245178222656,100.06666666666666
616,249.02171325683594,405.58135986328125,355.1246337890625,450.26666259765625,100.1
617,249.03012084960938,405.804931640625,355.0492248535156,450.24371337890625,100.13333333333333
618,249.09242248535156,405.8134460449219,354.90380859375,450.3697204589844,100.16666666666667
619,249.48095703125,405.89202880859375,355.5001220703125,450.81182861328125,100.2
620,249.4712677001953,405.7253112792969,355.578369140625,450.9007873535156,100.23333333333333
621,249.3731689453125,405.5216979980469,355.6064453125,450.8564147949219,100.26666666666667
622,249.3623809814453,405.6025085449219,355.7207946777344,450.8833312988281,100.3
623,249.38531494140625,405.6494445800781,355.02252197265625,450.7566223144531,100.33333333333333
624,249.04360961914062,405.75164794921875,354.8644104003906,450.46807861328125,100.36666666666666
625,249.24630737304688,405.4185485839844,355.7008361816406,450.7531433105469,100.4
626,249.28036499023438,405.1295166015625,355.5761413574219,450.67706298828125,100.43333333333334
627,249.24749755859375,405.107177734375,355.4779052734375,450.6612548828125,100.46666666666667
628,249.3212432861328,404.56170654296875,355.88323974609375,451.08544921875,100.5
629,249.34710693359375,404.517578125,356.32196044921875,451.1876220703125,100.53333333333333
630,249.36001586914062,404.58978271484375,356.2573547363281,451.20721435546875,100.56666666666666
631,249.35520935058594,404.0848693847656,356.30010986328125,451.1944885253906,100.6
632,249.1942138671875,404.05352783203125,355.84906005859375,451.13427734375,100.63333333333333
633,249.1028289794922,404.51104736328125,355.82080078125,450.343994140625,100.66666666666667
634,249.0861358642578,404.5127258300781,355.7961730957031,450.3456726074219,100.7
635,249.0994415283203,404.429443359375,355.7918701171875,450.31793212890625,100.73333333333333
636,249.11082458496094,404.896240234375,355.7935791015625,450.3740234375,100.76666666666667
637,248.84368896484375,404.9781494140625,353.779296875,450.64276123046875,100.8
638,248.66802978515625,405.3549499511719,353.87078857421875,450.8385314941406,100.83333333333333
639,248.7304229736328,405.5229187011719,354.4150085449219,450.9578552246094,100.86666666666666
640,248.6845245361328,404.9812927246094,353.9020080566406,450.7995300292969,100.9
641,248.48167419433594,405.1286315917969,353.3324279785156,451.0892639160156,100.93333333333334
642,248.50511169433594,404.743408203125,353.09600830078125,450.0078125,100.96666666666667
643,248.73577880859375,403.71380615234375,352.76708984375,450.02532958984375,101.0
644,248.60423278808594,404.58258056640625,351.776611328125,449.42620849609375,101.03333333333333
645,248.8524169921875,403.5419921875,350.19854736328125,449.08660888671875,101.06666666666666
646,249.53536987304688,401.6127014160156,349.6619567871094,448.0853576660156,101.1
647,249.87086486816406,397.5364990234375,351.2908935546875,447.0697021484375,101.13333333333333
648,253.44009399414062,394.76397705078125,347.9879455566406,444.38531494140625,101.16666666666667
649,250.41580200195312,392.7940979003906,346.7871398925781,435.0603942871094,101.26666666666667
650,245.27890014648438,389.8190002441406,348.8710632324219,433.6141052246094,101.3
651,244.35284423828125,384.45111083984375,342.582275390625,429.98504638671875,101.33333333333333
652,244.12979125976562,380.4762878417969,339.4063415527344,426.6283874511719,101.36666666666666
653,241.55325317382812,375.1577453613281,347.9670715332031,422.5518493652344,101.4
654,239.6597900390625,373.2287902832031,348.77386474609375,420.7996520996094,101.43333333333334
655,243.14427185058594,287.1133117675781,325.1161193847656,333.1681213378906,102.16666666666667
656,244.09503173828125,284.984375,332.42193603515625,328.77471923828125,102.2
657,244.48745727539062,277.2108459472656,330.1551818847656,325.8639221191406,102.23333333333333
658,245.96876525878906,273.33880615234375,331.5417785644531,323.123779296875,102.26666666666667
659,245.44895935058594,270.9107666015625,332.36785888671875,315.0816650390625,102.3
660,252.2648468017578,238.5115509033203,332.057861328125,286.515869140625,102.46666666666667
661,256.67242431640625,235.9181365966797,330.4404296875,278.65557861328125,102.5
662,254.9476318359375,204.19996643066406,337.67938232421875,260.3286437988281,102.6
663,262.8840026855469,167.31680297851562,339.5075988769531,228.51010131835938,102.73333333333333
664,261.0915832519531,166.63088989257812,341.0221862792969,223.63925170898438,102.76666666666667
665,263.3857727050781,161.8797607421875,340.3428039550781,217.46792602539062,102.8
666,265.8324279785156,157.02635192871094,341.2689514160156,215.0355987548828,102.83333333333333
667,267.01434326171875,150.09158325195312,347.82330322265625,214.55642700195312,102.86666666666666
668,265.8641357421875,139.63153076171875,346.8956298828125,209.9559326171875,102.89999999999999
669,272.4772033691406,133.983154296875,341.7098083496094,207.08999633789062,102.93333333333334
670,275.8548583984375,128.447265625,350.0135498046875,207.04656982421875,102.96666666666667
671,276.30657958984375,124.21163940429688,349.4993896484375,201.2999267578125,103.0
672,275.4842224121094,118.62675476074219,352.6454772949219,196.3221893310547,103.03333333333333
673,276.68170166015625,111.46749114990234,354.46087646484375,183.81124877929688,103.06666666666666
674,276.7320556640625,109.90263366699219,354.89080810546875,174.76649475097656,103.1
675,278.3688659667969,108.35591888427734,357.4325256347656,173.280517578125,103.13333333333333
676,278.4952087402344,106.74439239501953,359.5423889160156,171.51480102539062,103.16666666666667
677,280.3233337402344,106.23941040039062,360.2602844238281,169.66262817382812,103.2
678,284.3573913574219,107.2569580078125,358.6224060058594,169.21224975585938,103.23333333333333
679,286.63946533203125,107.56915283203125,359.5845947265625,168.15982055664062,103.26666666666667
680,289.423583984375,106.6678695678711,361.6280517578125,167.48536682128906,103.3
681,288.4457092285156,106.24052429199219,362.4656677246094,168.16200256347656,103.33333333333333
682,289.04217529296875,106.27305603027344,363.51409912109375,165.2566375732422,103.36666666666666
683,292.4102478027344,108.18460083007812,366.3102111816406,165.38034057617188,103.39999999999999
684,291.4212646484375,107.86377716064453,369.15863037109375,167.06887817382812,103.43333333333334
685,293.867431640625,110.65911865234375,371.45123291015625,165.68408203125,103.46666666666667
686,299.7666320800781,116.03175354003906,370.7637023925781,166.1403045654297,103.5
687,300.5367736816406,115.8730697631836,370.5432434082031,173.37156677246094,103.53333333333333
688,303.08807373046875,118.80436706542969,370.934326171875,178.92005920410156,103.56666666666666
689,308.894287109375,122.35331726074219,371.9134521484375,181.1613006591797,103.6
690,309.62530517578125,122.21720123291016,371.4984130859375,181.41397094726562,103.63333333333333
691,308.2129211425781,126.98560333251953,372.7215881347656,179.6348876953125,103.66666666666667
692,309.36199951171875,131.04539489746094,374.42510986328125,179.89772033691406,103.7
693,311.25067138671875,133.2254638671875,375.785888671875,182.64105224609375,103.73333333333333
694,313.94000244140625,136.23233032226562,376.07672119140625,185.98422241210938,103.76666666666667
695,313.1326599121094,139.3001708984375,376.5738220214844,189.31521606445312,103.8
696,314.7665100097656,143.093994140625,378.4081115722656,192.08084106445312,103.83333333333333
